taxon,W,pval,qval,sig
t__SGB79840,-2.92820777191164,0.00366858425193741,0.00659216370194291,TRUE
t__SGB8003,-0.826932981899342,0.408909054671435,0.468227743220443,FALSE
t__SGB5843,0.0436517393228657,0.965200706809785,0.968517547726657,FALSE
t__SGB15127,-6.0527527630648,3.55178483967191e-09,2.13839417151381e-08,TRUE
t__SGB17168,0.595322161091034,0.552059695623354,0.60945720651047,FALSE
t__SGB4722,-3.51567978837998,0.000525036806839178,0.00109578152839907,TRUE
t__SGB5197,7.87029343696748,5.31453464453143e-14,5.96863121616607e-13,TRUE
t__SGB82503,2.01289867189604,0.0449704564055585,0.0650067983684311,FALSE
t__SGB15204,-8.98307563982337,9.53492281598973e-16,1.3920987311345e-14,TRUE
t__SGB14263,-4.97680508260794,1.56668692264074e-06,5.31944862105927e-06,TRUE
t__SGB15390,-10.5335392846543,1.0905091158467e-22,3.35188065081301e-21,TRUE
t__SGB63369,-2.44774374423935,0.0148835533189101,0.0235555423800636,TRUE
t__SGB7256,-5.85975192083661,1.45005627900273e-08,7.56100774051421e-08,TRUE
t__SGB7253,1.47520937959984,0.141050138523685,0.178297144800502,FALSE
t__SGB2286,-0.328691637675379,0.742642624379562,0.780041893233209,FALSE
t__SGB25431,-0.469434499005953,0.638903627103752,0.692244375192191,FALSE
t__SGB14966,-0.383152814732086,0.701750575746813,0.747943058972909,FALSE
t__SGB14179,-1.055299425415,0.291964212176873,0.347264969269438,FALSE
t__SGB4621,-10.0528592308687,1.15020386208917e-18,2.48784835355584e-17,TRUE
t__SGB14974,-0.847199344645355,0.397446877483349,0.456907433957235,FALSE
t__SGB15067,4.55801023998607,6.84793945438395e-06,2.10484033755801e-05,TRUE
t__SGB15382,0.373449579518756,0.709138121426097,0.752975750750619,FALSE
t__SGB79798,0.455587306750204,0.648956202964811,0.701834115798981,FALSE
t__SGB4774,-5.38114235873934,1.99522354221346e-07,8.20570808910325e-07,TRUE
t__SGB8047_group,-1.48046019828669,0.139416236998852,0.176614061621106,FALSE
t__SGB8026,-10.1961076256903,3.80506680429578e-19,8.88863605483494e-18,TRUE
t__SGB14262,0.585856189431083,0.558835374870402,0.614613670290612,FALSE
t__SGB8180_group,1.61866447984799,0.106795637616028,0.139840027730405,FALSE
t__SGB14127,-4.7453198567405,2.61281027834966e-06,8.38396265140769e-06,TRUE
t__SGB8028_group,-4.3732344667973,1.53993996897587e-05,4.32367760520147e-05,TRUE
t__SGB4699,-10.5834650808879,2.15899650919338e-24,8.40569307579289e-23,TRUE
t__SGB29321,-9.82047220357249,8.16711873657438e-18,1.64468873867567e-16,TRUE
t__SGB29302,-4.48176329397321,9.95328024009477e-06,2.93571497990674e-05,TRUE
t__SGB4724,-3.48892673544624,0.000530311239847777,0.00110214150914983,TRUE
t__SGB19880,4.15510695033258,4.56738096720173e-05,0.000118548910437592,TRUE
t__SGB4045,-1.44803713523476,0.149427049023208,0.187667519633448,FALSE
t__SGB4988,-4.63058521877601,4.71813388610729e-06,1.47347068956506e-05,TRUE
t__SGB748,-19.6100496961701,5.64858798922295e-55,1.0995917952354e-52,TRUE
t__SGB8255_group,0.771064442266736,0.440998055255337,0.500083231590518,FALSE
t__SGB19882,3.45452004727729,0.000615718502925571,0.00127510498478203,TRUE
t__SGB4727,-3.22592049507675,0.00138982055531774,0.00273284580574263,TRUE
t__SGB4775,-9.63099039846283,1.16519921726199e-17,2.1950849770355e-16,TRUE
t__SGB29305,-4.43560979578911,1.11661035260357e-05,3.26050222960244e-05,TRUE
t__SGB15326,2.33451049688566,0.0203520405194492,0.0314433641887786,TRUE
t__SGB63325,-2.63333062057456,0.00909023585296324,0.014996321294154,TRUE
t__SGB15272,-0.240869591827712,0.809751680195857,0.8355035004141,FALSE
t__SGB5200,-3.85768779294728,0.000134158274889865,0.000318489563153175,TRUE
t__SGB15140,2.28420641392374,0.023211964808233,0.0355794946141944,TRUE
t__SGB8000,1.85723046871144,0.0647340411876334,0.0897973397947219,FALSE
t__SGB17132_group,0.446559906027955,0.655544297169946,0.707648557388629,FALSE
t__SGB6179,7.85879729747829,7.85516031507626e-14,8.65549740378215e-13,TRUE
t__SGB15410,0.605412330913671,0.545517942406696,0.605670110961047,FALSE
t__SGB15117,-3.19363431425738,0.00170393762500953,0.00326262155083792,TRUE
t__SGB54347,-3.65585267450303,0.000336744590729828,0.000736549966240522,TRUE
t__SGB49059,5.51814534700316,1.43071600852446e-07,6.01106581998768e-07,TRUE
t__SGB1858,-7.80853748902465,2.63505069421675e-14,3.01739138318153e-13,TRUE
t__SGB15402,-3.86266955505337,0.000142534348887326,0.000335645402218541,TRUE
t__SGB53517,-1.38276389786901,0.167468521935111,0.208532232004489,FALSE
t__SGB3962,-4.35289406566702,1.83400630772786e-05,5.10028420815748e-05,TRUE
t__SGB6744,0.527164030395584,0.598259554644417,0.65427636687704,FALSE
t__SGB15015,6.41524846692416,1.51686597391548e-09,9.8427747640738e-09,TRUE
t__SGB9391,3.01263009862734,0.00299321868793525,0.00553177124605755,TRUE
t__SGB6768,-5.43290101327058,2.09049435551324e-07,8.5374035218163e-07,TRUE
t__SGB14142,-5.72711661195973,2.41528294058069e-08,1.17543769774927e-07,TRUE
t__SGB14845,-1.86235818428198,0.0635333443088253,0.0887642896563492,FALSE
t__SGB9203,1.58122995572436,0.115181954722244,0.14914913870907,FALSE
t__SGB14894,-1.30022126596003,0.19412416272916,0.238670549544904,FALSE
t__SGB7263,-0.259809197743203,0.795149117002336,0.827263258551639,FALSE
t__SGB17234,1.41873587414525,0.156836407121617,0.19655034712237,FALSE
t__SGB14940,4.67763659912683,6.30447046538436e-06,1.94804801681718e-05,TRUE
t__SGB1680,-0.47522372075785,0.635188107651234,0.689497871502455,FALSE
t__SGB7258,-1.80343519319267,0.0727600669935632,0.100216696047738,FALSE
t__SGB4290,4.26432196949261,2.58273320375955e-05,7.01542414416547e-05,TRUE
t__SGB4191,8.20966058556656,1.14075361611182e-14,1.3324002236186e-13,TRUE
t__SGB1903,5.48102228087736,6.2897407744229e-08,2.8039760398954e-07,TRUE
t__SGB6305,9.49655420894454,9.50388116319059e-18,1.85008886643443e-16,TRUE
t__SGB5051,1.54825115518086,0.122511657541947,0.157245731878016,FALSE
t__SGB1941,-3.18088105300181,0.00156273413462721,0.00306253937792715,TRUE
t__SGB4867,5.41690130140425,1.48206892836429e-07,6.18234467260531e-07,TRUE
t__SGB14798,5.59062245765764,3.61094643029539e-08,1.70063928652622e-07,TRUE
t__SGB13982,1.7659119458975,0.0786927106074682,0.106875681383166,FALSE
t__SGB2326,-5.68409155477009,2.41023394548805e-08,1.17543769774927e-07,TRUE
t__SGB2301,-1.59218693023711,0.111776199085636,0.145060667257803,FALSE
t__SGB2328,-4.80311621206683,2.01704293195191e-06,6.61771388910064e-06,TRUE
t__SGB49168,4.95524228814801,1.70279342597873e-06,5.71512276305504e-06,TRUE
t__SGB1855,-2.17830060781598,0.0296634287036954,0.0445962849440024,TRUE
t__SGB14807,4.21609686439772,3.13768743608795e-05,8.40554799392369e-05,TRUE
t__SGB15120,-1.80501286103044,0.0715600587317888,0.099030981752049,FALSE
t__SGB4584,-1.13583873595472,0.256292181702848,0.307340111117995,FALSE
t__SGB4046,-1.73911515564932,0.0824485343075263,0.11068952651861,FALSE
t__SGB13983,4.50878842103693,1.17946211679777e-05,3.41386855338284e-05,TRUE
t__SGB3996,-3.53577274631364,0.00045075183590555,0.000960726540762193,TRUE
t__SGB14921,6.77003766930874,5.08366776468896e-11,3.95848263277113e-10,TRUE
t__SGB4606,0.221043958130531,0.825152397604682,0.843938704380271,FALSE
t__SGB15164,0.981125774237905,0.327031223952897,0.383506495559221,FALSE
t__SGB4763,-5.33422871051978,3.25025243215977e-07,1.26543161358754e-06,TRUE
t__SGB4703,5.73853628180144,2.87914312857325e-08,1.38960296453453e-07,TRUE
t__SGB72838,-2.0504132438774,0.0418594532179952,0.0614219112545458,FALSE
t__SGB4753,-0.354189244325633,0.723353251302714,0.763902891068327,FALSE
t__SGB4031,-3.53747421769709,0.000488561537779991,0.00102633071245869,TRUE
t__SGB3961,-1.9499560905215,0.052525257782269,0.0748622739090142,FALSE
t__SGB4987,-6.36618246831859,5.95822324622926e-10,4.04604927418359e-09,TRUE
t__SGB15273,-1.89332041773306,0.0597377124101672,0.0836614485552461,FALSE
t__SGB15131,-3.57237827567824,0.000414507294875574,0.00088997154487991,TRUE
t__SGB14838,-1.36288714815413,0.173947031849862,0.215679546922121,FALSE
t__SGB4862,1.7543253208913,0.0801347900705923,0.108080178755718,FALSE
t__SGB4613,-2.56968520014508,0.0108367942920226,0.0177274169931126,TRUE
t__SGB63353,-4.33513782250696,2.1284148472821e-05,5.86398604062365e-05,TRUE
t__SGB71883,-7.23125445216826,9.94412429842613e-12,9.07401342231384e-11,TRUE
t__SGB63101,4.08834489933332,5.42007508288652e-05,0.00013762277601764,TRUE
t__SGB15459,1.68849733132796,0.0925479258239653,0.122280517378271,FALSE
t__SGB14797,2.40085346195423,0.0168293196687707,0.0264202222757046,TRUE
t__SGB14837,-2.64934324428522,0.00825817804153951,0.0137010681143724,TRUE
t__SGB48013,-0.227750324132499,0.82014049807555,0.840284299782669,FALSE
t__SGB4677,-7.0576570261086,3.20949161757007e-11,2.60724936057534e-10,TRUE
t__SGB72336,0.825766868240869,0.409699275317888,0.468227743220443,FALSE
t__SGB79883,-3.17920682891742,0.00158828135263046,0.003102195016509,TRUE
t__SGB59559,-6.3879323422648,1.50074430958162e-09,9.8427747640738e-09,TRUE
t__SGB17169,3.6076296133493,0.000373932923311956,0.000805818550605839,TRUE
t__SGB14995,-2.77640751494325,0.00563393842826115,0.00970566384101625,TRUE
t__SGB14143,-5.2171439764561,3.37547633479974e-07,1.30548223809473e-06,TRUE
t__SGB79822,-0.903327905445812,0.367265263625685,0.425561337217064,FALSE
t__SGB4742,-8.01224861407879,5.61555722026342e-15,7.12931612311704e-14,TRUE
t__SGB7264,-2.33987323190787,0.019799210078342,0.0307519645897652,TRUE
t__SGB2071,6.28102354328567,1.81233258542472e-09,1.13806691385811e-08,TRUE
t__SGB5184,-3.07042040493516,0.00241995903356837,0.00454912501423464,TRUE
t__SGB5060,6.84772223028058,7.74657452191704e-11,5.72658167189817e-10,TRUE
t__SGB15260,3.21466235495809,0.00138216330380811,0.00272697084264844,TRUE
t__SGB1891,1.80148101901965,0.0723053834566457,0.0998258721954635,FALSE
t__SGB4588,-1.3209182503062,0.18739159499557,0.230879095943909,FALSE
t__SGB1829,2.96111982939755,0.00320580844513691,0.00589134969735291,TRUE
t__SGB15447,5.3120958637692,3.73200536762784e-07,1.43387574650964e-06,TRUE
t__SGB5736,5.86155737864583,1.94119703230774e-08,9.77292299023894e-08,TRUE
t__SGB4966,3.18887579807078,0.00167334549100638,0.00322519394966246,TRUE
t__SGB4448,2.53201524008859,0.0120551849010344,0.0195020165712025,TRUE
t__SGB4788,5.05973421765419,6.14270690930688e-07,2.18740294819221e-06,TRUE
t__SGB4553_group,1.74089062244321,0.0829736880631257,0.11113176344072,FALSE
t__SGB1846,0.367964424029474,0.713109604795173,0.755630839709392,FALSE
t__SGB14341,-1.14689900539457,0.252450078651013,0.303355650066237,FALSE
t__SGB15090,-5.69980476106494,4.32935715558618e-08,2.00662268163677e-07,TRUE
t__SGB14990,7.12609672227528,2.85518583509512e-11,2.41656308361674e-10,TRUE
t__SGB4746,-1.53867374090257,0.125295347395207,0.159765246460264,FALSE
t__SGB1948,-1.05517324710222,0.292744799150921,0.347485696553126,FALSE
t__SGB15395,3.04767167547272,0.00254110055047725,0.00472612331681118,TRUE
t__SGB15121,-2.96489645844941,0.00325248280028351,0.00595438857481371,TRUE
t__SGB14027,-3.18182617028767,0.00172555842351472,0.00329322261219803,TRUE
t__SGB14941,-0.134042766790733,0.893437723020682,0.904535616552473,FALSE
t__SGB4960,2.71525288215256,0.0068470777820606,0.011457574282875,TRUE
t__SGB15278,-6.88048234124308,6.23607433941183e-11,4.72969794054092e-10,TRUE
t__SGB14932,-6.79507699618321,4.23976484594124e-11,3.3459765811212e-10,TRUE
t__SGB4725,-2.11417883340603,0.0351261060079753,0.0520650911387249,FALSE
t__SGB15045,-5.30017378622026,3.8355012629731e-07,1.46298316258916e-06,TRUE
t__SGB29328,-3.68050908890413,0.000260351421017595,0.000584789345670289,TRUE
t__SGB15203,-7.24836067389622,1.34337386412976e-11,1.18868232826027e-10,TRUE
t__SGB58519,3.29320646816355,0.00121336441167424,0.00241022046400597,TRUE
t__SGB4438,-0.666873026744976,0.505641545427048,0.565535854969151,FALSE
t__SGB4594,-6.66367908146892,2.5356037998522e-10,1.80584465745571e-09,TRUE
t__SGB15103,-5.60663400410641,8.9929645079202e-08,3.91932184524284e-07,TRUE
t__SGB15087,-4.96667548788884,1.22975244322303e-06,4.22456133436617e-06,TRUE
t__SGB6846,-2.20957554650203,0.0283357465765929,0.0428706632143271,TRUE
t__SGB14960,-11.194395286256,6.38267485894804e-23,2.07082339868092e-21,TRUE
t__SGB8130,-0.242814518591298,0.808283635383402,0.8355035004141,FALSE
t__SGB14842,1.78963492128092,0.0746168806420116,0.10253237245867,FALSE
t__SGB15159,-3.10107636294621,0.0020388361429214,0.0038658451541107,TRUE
t__SGB15149,-2.66247892532914,0.00840104742773075,0.0138986167076339,TRUE
t__SGB14972,11.787803346415,1.20741027291769e-25,5.03662570988521e-24,TRUE
t__SGB6747,1.73703732971996,0.0833706627666573,0.111160883688876,FALSE
t__SGB15403,-0.0560440049290778,0.955382853778435,0.960315983832369,FALSE
t__SGB15065,7.2768118874018,1.59928825982277e-11,1.39400648318881e-10,TRUE
t__SGB14975,-2.43762055672359,0.0154993339043404,0.0244233365739325,TRUE
t__SGB4905,2.27816183262498,0.0241582785163195,0.0369330750092424,TRUE
t__SGB4617,0.890620056372174,0.373710223902692,0.43217182328549,FALSE
t__SGB14844,-2.94639040671654,0.00344734408099568,0.00623296886471046,TRUE
t__SGB63326,-3.60228200227624,0.00036248678883786,0.000784045498819667,TRUE
t__SGB63163,1.86249192715325,0.0645028912477363,0.0897973397947219,FALSE
t__SGB2311,-2.36948142906469,0.0184566325121205,0.028743129032209,TRUE
t__SGB14898,-4.57624127749201,7.15281316525066e-06,2.18703816152167e-05,TRUE
t__SGB66170,-5.90022651230061,1.35117159221832e-08,7.23930467757339e-08,TRUE
t__SGB4626,-8.48424481256032,3.66906222073432e-15,4.86984622024737e-14,TRUE
t__SGB15878,-3.06937397231892,0.00246599100925541,0.00461582932501654,TRUE
t__SGB14125,-2.85667359400652,0.00462433747529229,0.00810994920591801,TRUE
t__SGB4447,9.49838858383498,3.6725781363306e-18,7.65994868434668e-17,TRUE
t__SGB7259,0.4068706385944,0.684404166370239,0.733379877358201,FALSE
t__SGB4041,-5.18790443324059,6.13663238357239e-07,2.18740294819221e-06,TRUE
t__SGB6767,-8.07141905823496,1.04852965868869e-13,1.13396540865592e-12,TRUE
t__SGB14895,-5.93855714537781,1.68336499267265e-08,8.62355399755111e-08,TRUE
t__SGB4786,0.593949514212666,0.553237820497746,0.609605447491856,FALSE
t__SGB4030,-3.74052009957453,0.000236633073811804,0.000535634554674781,TRUE
t__SGB4166,1.60818318802823,0.109509569435168,0.142435609243069,FALSE
t__SGB4614,-6.07455256110649,3.40430741633278e-09,2.07095367826911e-08,TRUE
t__SGB4529,2.19019029937087,0.0297817656304126,0.0445962849440024,TRUE
t__SGB59869,-2.49120083101582,0.0134502860164483,0.0216841279185224,TRUE
t__SGB7295,-19.0452853350819,2.55901312593053e-55,7.47231832771716e-53,TRUE
t__SGB8249,-8.69464282827997,6.94325380534076e-16,1.03970774931257e-14,TRUE
t__SGB6826,-16.7671341290102,1.7336389643e-40,2.0248903103024e-38,TRUE
t__SGB4421,5.29891996286518,2.30923763659188e-07,9.36524152617817e-07,TRUE
t__SGB4810,4.03430850015163,6.43364725393408e-05,0.000159882978565851,TRUE
t__SGB15201,-11.1741751991853,5.78291514602047e-24,2.11076402829747e-22,TRUE
t__SGB15213,-8.84705983097009,1.28448268787963e-15,1.82960460907733e-14,TRUE
t__SGB7265,1.66212436573796,0.0977563651158793,0.12829149938803,FALSE
t__SGB15156,-4.88702059011537,1.89117076071455e-06,6.31110699575598e-06,TRUE
t__SGB4687,-3.89232795315283,0.000143252107344523,0.000335980846141372,TRUE
t__SGB5193,-9.4479315488153,5.39113612523699e-17,9.2600691092306e-16,TRUE
t__SGB15076,-9.30797318471076,2.37373314109878e-17,4.33206298250528e-16,TRUE
t__SGB7082,4.73061667653219,4.70281575277697e-06,1.47347068956506e-05,TRUE
t__SGB17154,-7.78096241293827,7.62475852598083e-13,7.54721860876747e-12,TRUE
t__SGB6962,5.50696895409229,6.2698011421001e-08,2.8039760398954e-07,TRUE
t__SGB72479,1.79066398282519,0.0748084699019797,0.102554334325719,FALSE
t__SGB6771,-4.22798104571539,3.28017962405366e-05,8.70738591112426e-05,TRUE
t__SGB97158,-6.70430731482855,1.81863352527793e-10,1.31121231945964e-09,TRUE
t__SGB17130_group,-9.09524701908227,8.56002900313868e-17,1.38862692717583e-15,TRUE
t__SGB6007,-15.3572583055043,3.02054957462162e-38,2.52000135939861e-36,TRUE
t__SGB14874,-5.06531494267865,1.11224139334272e-06,3.84348505155116e-06,TRUE
t__SGB4630,-8.09219743013874,9.55288674766545e-15,1.16226788763263e-13,TRUE
t__SGB14808,7.02730489522547,4.08048215115111e-11,3.26438572092089e-10,TRUE
t__SGB17137_group,-3.90536146421551,0.000123976304632509,0.000296730171743382,TRUE
t__SGB14962,-2.97115749759065,0.00329037761865617,0.00600493915404751,TRUE
t__SGB1699,19.6484228115102,2.7681786776218e-45,4.04154086932782e-43,TRUE
t__SGB4757,2.1076157972051,0.0367385679877841,0.054180110365823,FALSE
t__SGB1957,4.74108102029306,4.40506265101748e-06,1.39057112875363e-05,TRUE
t__SGB5803_group,3.03088759977158,0.00275420936009749,0.00510621671840296,TRUE
t__SGB5182,-4.14772055065085,5.58385183355315e-05,0.000141167509558227,TRUE
t__SGB8057,3.36491958110319,0.000878947788029595,0.00178852093452712,TRUE
t__SGB4583,2.54298229160652,0.0115875160248641,0.0187975259958906,TRUE
t__SGB14965,1.24384102801178,0.215212192080804,0.263727400336891,FALSE
t__SGB6031,10.619838945738,1.40752746213308e-20,3.73634562675326e-19,TRUE
t__SGB5842,-14.8472675627518,1.58875073133711e-34,1.15978803387609e-32,TRUE
t__SGB16986,-2.97677965101021,0.00335433623866658,0.0060836408800661,TRUE
t__SGB4760,-4.07435434337616,5.62820992517063e-05,0.000141675629150847,TRUE
t__SGB77276,3.71377910988566,0.000266149882487103,0.000595523108706773,TRUE
t__SGB6014,-8.68228348050347,4.40003754874351e-15,5.71027095214714e-14,TRUE
t__SGB9272,-1.75636124536744,0.0805727237430236,0.10842043932241,FALSE
t__SGB4834,0.903493452465978,0.36666692237049,0.425561337217064,FALSE
t__SGB5868,-12.712101109017,3.65322244358856e-26,1.6411399285044e-24,TRUE
t__SGB4710,8.15536691126783,9.79785553137312e-15,1.16774441435141e-13,TRUE
t__SGB4709,5.39570597190361,1.2910856582061e-07,5.46372481443741e-07,TRUE
t__SGB4040,-4.47064404129083,1.28118895821033e-05,3.68578498322578e-05,TRUE
t__SGB5858,10.2079880153041,1.57125574224215e-19,3.82338897278923e-18,TRUE
t__SGB10114,-4.3268358938785,2.68172078994787e-05,7.21716562824679e-05,TRUE
