	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
t__SGB14387	10	10	0.000522199791790134	0.000165399992900011	1.22626908691897	0.45503566323394	3.30477377290113	0.65847218987187	0.941388642173714	-1.01667782949358	0.880732662732096	0.248354806672357	0.591654493762811
t__SGB6486	12	12	0.0355111987573704	0.136748330805796	1.22695882977937	0.500526226568379	3.00767409661522	0.68154036568001	0.961629822428542	1.01614599833781	0.963022207148903	0.291350499364266	0.597061866926295
t__SGB5076	56	140	0.238132178740017	0.928499452695463	0.442713417834025	0.31261845574094	0.620372287950891	6.67997433939763e-07	4.37247885563614e-05	1.01614433775936	0.38892835513629	0.00898360459529379	0.111315363935924
t__SGB4682	8	14	0.0042083986194613	0.0107959985033817	0.695405137105087	0.251133398053838	1.78889028906246	0.518963802524919	0.856219183234263	1.01542678372746	0.894952276301652	0.256536428128012	0.591654493762811
t__SGB14386	21	24	0.0156424928745868	0.00200199962124013	1.07238649332876	0.562178300904674	2.03106811924673	0.879479512065405	1	-1.01534792829113	0.669404408065786	0.129318951932974	0.521591267819214
t__SGB1956	8	2	0.0158175954387354	0.0137064919388847	4.93530135625592	0.980171358029715	47.8513319922049	0.0498861888950775	0.264305474954265	-1.01443525552281	1.55185176312777	0.513309356156942	0.716871276154245
t__SGB4165	3	7	0.00185239911504041	0.0027545995910603	0.522240669280372	0.0868070197699638	2.29847795430031	0.526163672455025	0.859619543007098	1.01139960918749	1.61455486868024	0.531035373036515	0.729779784670446
t__SGB15278	124	96	0.086466395066365	0.0411351048804132	1.71126346058772	1.26980698617683	2.31135745999478	0.000306759508943412	0.00611690649952724	-1.01109672502681	0.283649680665847	0.000364416038645121	0.0108639276471333
t__SGB8249	143	87	0.0394615999721222	0.00948810086661082	2.28421741443527	1.69588958637478	3.08984203465014	1.4710487201787e-08	1.47644256548603e-06	-1.01021356701502	0.266552333015003	0.000150692284796916	0.00553334718931115
t__SGB14208	6	7	0.0140075973408507	0.0036031996504804	1.04876318782217	0.289672547153842	3.66417026106901	1	1	-1.01005829627913	1.14391844224038	0.377246515408891	0.617290548725713
t__SGB14323	16	21	0.0174931973384049	0.00900370179770143	0.930203598988709	0.449817751368423	1.88826623728446	0.868559922641397	1	-1.00803519274672	0.689943178077093	0.144004221116337	0.541995887226614
t__SGB6417	4	2	0.0056855003981102	0.0014227007262806	2.45337497759105	0.350389568291711	27.2057817694386	0.417821112262213	0.815057116278193	-1.00795657995768	1.7060106975326	0.554636578808901	0.748883739369328
t__SGB5863	9	7	0.000577500283700122	0.000114900016450044	1.57980453409333	0.520399773117328	5.02070059745662	0.450974810933068	0.815057116278193	-1.00743661428735	1.0384789217994	0.331992707646943	0.617290548725713
t__SGB6606	8	10	0.00286889957590031	0.01328029899525	0.978194204442901	0.333447954603717	2.77046395456224	1	1	1.00645982242571	0.959303196255979	0.294105789331566	0.597135894590253
t__SGB8769	6	4	0.0098188991860101	0.0083878977608913	1.8413602511957	0.434632836792671	8.9096670351582	0.359499025942719	0.776507580425772	1.00263077781288	1.49887142449064	0.503544083515276	0.710653742849246
t__SGB5181	35	25	0.0195405991111961	0.0139929003249423	1.75096381042077	1.00661216860357	3.08687669475029	0.0460788377266253	0.25933342129882	-1.00181949829327	0.496991155250451	0.0438241083206545	0.306121220133652
t__SGB2154	9	13	0.0280280998059804	0.0955194960967586	0.844731887796318	0.316575729352695	2.15132202356505	0.830037285051402	1	1.00043958477905	0.83538909861494	0.231083219909418	0.591654493762811
t__SGB96486	2	4	0.000186200022520003	0.000303700152060083	0.610556193715189	0.0550964239692876	4.27505502148319	0.696254493354198	0.970565870134024	0.998691624141449	1.64807233745359	0.544530955722292	0.741221838914929
t__SGB74488	15	12	0.00247680004842005	0.000859100006790035	1.54049180053394	0.667891436197944	3.63181347844736	0.329570473263984	0.740556066036832	-0.9964187201342	0.699190936278631	0.154127586979594	0.55298201199233
t__SGB14329	3	5	0.00186050034467001	0.0175998096215967	0.732782740900384	0.113397043369135	3.78217011985399	0.736742138834739	0.991813442125047	0.995542138756154	1.61087455651581	0.536566474040102	0.73528857050931
t__SGB6765	10	29	0.00218849948397013	0.0100044995219614	0.413193180142691	0.178267194072889	0.880162452622374	0.0142770269263283	0.114635008200465	0.991039724113191	0.738279658496315	0.179478138052695	0.589349481266967
t__SGB4957	143	216	0.230454290993188	0.711138723727355	0.758019136296014	0.590354793839839	0.971468344447582	0.0243724756449059	0.162886860251126	0.990850137107407	0.22184703937179	7.95593493885249e-06	0.000544439093201929
t__SGB2141	5	10	0.0036283001103205	0.0553642031533173	0.608793888806393	0.162451910600987	1.96635053521016	0.440267319954852	0.815057116278193	0.99001979280928	1.11853597302602	0.376100962262587	0.617290548725713
t__SGB4137	5	3	0.000821500363190112	0.000222500133810051	2.04529346412012	0.396276568874481	13.2185540007905	0.479264074320625	0.836558914654726	-0.989140808135846	1.49598224347845	0.508485197666973	0.713115740024545
t__SGB8023	2	10	0.0007779002935301	0.0130539019887006	0.242536019258982	0.0257485445336051	1.14379349163316	0.0765474784305887	0.340449715737818	-0.988868399761901	1.8659965024333	0.596152709185211	0.781801309824333
t__SGB14315	25	17	0.0168086011265542	0.0127113984508117	1.82888265272482	0.939728924390621	3.64268483738896	0.0598237187248395	0.29481050258673	-0.987693762151762	0.685261514901141	0.149489092812247	0.550467155773576
t__SGB14972	92	152	0.0237707001940414	0.067889505514174	0.698954768584743	0.520867257804079	0.934296685046611	0.0136817651840712	0.110149184409728	0.983706641513397	0.253597700027009	0.000104884777608838	0.00399757044785077
t__SGB53807	40	31	0.00876519437209905	0.00485899972364027	1.6144056507494	0.972357458789487	2.70282603507796	0.0511808793348755	0.266618733005727	-0.983151741852282	0.470102044020257	0.0364959705897261	0.275411948485377
t__SGB14953	45	35	0.028017002566684	0.0175934029009834	1.61329815837083	1.00053753288317	2.61999837803475	0.048911977997348	0.264305474954265	-0.982346552446019	0.441387182171255	0.0260417092316025	0.2227601889101
t__SGB4800	12	13	0.00394409860161092	0.00208830012052005	1.13123619703223	0.468341508405156	2.70943239259899	0.840336891220571	1	0.981806492570853	0.890144385963843	0.270038271542145	0.591654493762811
t__SGB14049	19	18	0.0221965948415132	0.0112787945910431	1.29928066080827	0.639579331148146	2.64915496234619	0.504041453670104	0.840051009720482	-0.980540620426182	0.740979297031153	0.185734412952653	0.591654493762811
t__SGB1847	13	8	0.0615730994666974	0.0668545127521726	2.00609487203483	0.765385482756837	5.61932445016781	0.126976485418472	0.459140557201763	-0.979907160844031	1.23353437104116	0.426968522180255	0.651071199572102
t__SGB66170	126	97	0.0332218956759071	0.0158625024166025	1.72488281368449	1.28200534163762	2.32626589706217	0.000192159918391009	0.00423579328084096	-0.978529055473995	0.250734762443905	9.51467509797688e-05	0.00372060866493615
t__SGB8672	2	4	0.00031239988174	0.0013109004100601	0.610556193715189	0.0550964239692876	4.27505502148319	0.696254493354198	0.970565870134024	0.975716320482488	1.7136194959771	0.569092089365887	0.761057393998709
t__SGB29485	8	3	0.00225109844213121	0.00330470046726	3.28638019735157	0.784852312222899	19.3074100715105	0.07383561604432	0.335829365422126	0.973898957217272	1.3370248126103	0.466364147881329	0.684521376794621
t__SGB6461	17	15	0.0161860056426851	0.0251327946825332	1.39588040384189	0.6501849388934	3.02701457300311	0.373294269536329	0.795462877263897	0.973485538648826	0.648970449852091	0.133602482847879	0.52667403044775
t__SGB47113	17	13	0.00350110042798043	0.00145669984863012	1.61448150030943	0.732359243299927	3.64338002768637	0.200419508805762	0.559016745578764	-0.973250869081744	0.680368270571677	0.152580286145491	0.55298201199233
t__SGB4741	278	184	0.27825881549471	0.0895466958998777	2.45072465679307	1.94603347070021	3.09154604658955	3.3886773607617e-15	6.80220502216898e-13	-0.972574992600545	0.203658733241059	1.79249428500228e-06	0.000149922230337274
t__SGB5197	106	221	0.0177142993319714	0.0606214015695495	0.508877973408989	0.388722871463811	0.663379189278316	2.19857897359115e-07	1.61461494865438e-05	0.971917247814406	0.222989030757445	1.30904461161929e-05	0.000788306665117138
t__SGB14870	25	20	0.0141145022911822	0.000984500020670115	1.5488951332889	0.817670115599908	2.97008145223852	0.171208811068272	0.54436085546628	-0.969954787402522	0.600791770837759	0.106427504169259	0.481884533915245
t__SGB1887	16	11	0.198457091393907	0.242392297665412	1.79736358702446	0.777209051955378	4.31524823606218	0.17117789211485	0.54436085546628	-0.969197659236994	0.941901789892251	0.303489294959174	0.605938187515043
t__SGB1860	127	114	0.51643285627179	0.549073731561329	1.4472377363625	1.08725856762939	1.92816047082603	0.00890469219121658	0.0814955264065445	0.968666685932143	0.347861565793872	0.00535883908480406	0.0752960311899675
t__SGB61016	25	15	0.0123449995412117	0.00454299975554068	2.07779619601576	1.04346227358788	4.27682447273607	0.0349403660987999	0.213361252277242	-0.968190343685741	0.665670882771969	0.145819368512935	0.544942868369127
t__SGB14193	31	52	0.0184930039836031	0.060817504710897	0.716105659893337	0.437895007062415	1.1541781913797	0.173067178590437	0.548531868142953	0.96628734382466	0.390620372486263	0.0133712612729333	0.144823265082022
t__SGB4698	2	4	0.0008414997172101	0.0074030036864924	0.610556193715189	0.0550964239692876	4.27505502148319	0.696254493354198	0.970565870134024	0.96587035617684	1.66808853439792	0.56257012324608	0.75519333084884
t__SGB4151	3	5	0.00753729924157002	0.0123092991284101	0.732782740900384	0.113397043369135	3.78217011985399	0.736742138834739	0.991813442125047	0.965788551706402	1.57483755901855	0.539702896699431	0.737316434647
t__SGB4950	60	72	0.224513189516519	0.321262651203263	1.02109884633979	0.70025310849551	1.48474574212181	0.927152336809515	1	0.961998774766637	0.466705230621386	0.0392786607209223	0.285624520163984
t__SGB2237	7	9	0.0064182031928323	0.0237176971560145	0.950770254786922	0.299198688438879	2.88624966610635	1	1	0.961554879004839	1.03680983416983	0.353710161102698	0.617290548725713
t__SGB14947	6	6	0.00114079986294002	0.0044461991064214	1.22490210197996	0.325820562798757	4.60502091631109	0.776597699021581	1	0.961105263190326	1.25917113731326	0.445294003789357	0.667054848462564
t__SGB29321	80	69	0.010180200843942	0.00518740067417075	1.47449517875239	1.03531096440304	2.10431488049587	0.0297120178472666	0.187964688550575	-0.959717788644153	0.314300625151966	0.00226186731696965	0.0412756514630037
t__SGB6249	3	4	0.0026461995927807	0.00440250431690421	0.91694520268088	0.133836464561183	5.44103989524548	1	1	-0.959659415061341	1.63585422031768	0.557444733974703	0.751664171069337
t__SGB5300	5	10	0.000255599987270031	0.00456350078094015	0.608793888806393	0.162451910600987	1.96635053521016	0.440267319954852	0.815057116278193	0.959409151377137	1.20795946040322	0.427056001047792	0.651071199572102
t__SGB6358	24	68	0.117410264561518	0.294730707356928	0.410737065154279	0.243558130650782	0.671789542826937	0.000138113144687364	0.00322371068723763	0.956625982038419	0.53381535311637	0.0731243034475502	0.401051507614888
t__SGB101613	8	10	0.00551199859428073	0.00322290047451041	0.978194204442901	0.333447954603717	2.77046395456224	1	1	-0.956531246591675	1.0352487273155	0.355505717562486	0.617290548725713
t__SGB9649	11	15	0.0111428011038202	0.00151509961702031	0.895268170787778	0.369222742882304	2.10229443105331	0.844328468940056	1	-0.951725702259218	0.845675017466076	0.260418049690702	0.591654493762811
t__SGB1581	7	3	0.0412518743072779	0.0130912052255021	2.87145751766774	0.652424200804546	17.2737782038273	0.124002346151758	0.453670794973198	-0.950544824769265	1.84789838445372	0.606977694469424	0.791500576684038
t__SGB2275	57	44	0.0497841001837962	0.0390016994432759	1.63835019379446	1.0696830015025	2.523472934001	0.0173402771415912	0.13184741028619	-0.948991463707752	0.407966877140608	0.0200106398381641	0.183642424510349
t__SGB4272	33	70	0.556725080931985	1.02346809380501	0.554791614705781	0.350259761534896	0.863530929435149	0.00735479467891422	0.0712067098977836	0.947905991094575	0.608863001366789	0.119507028272933	0.509189099928372
t__SGB15045	93	67	0.0277025993413982	0.0105887009663817	1.8097412623039	1.28228553601841	2.56502200401394	0.000530865251167024	0.00944158524416463	-0.947604450881814	0.315196493889216	0.00264367302881174	0.0468241146456009
t__SGB15323	142	205	0.927950665687366	1.99343860020701	0.80605399877319	0.626433272035211	1.03541271011138	0.0846913531454273	0.366477189318887	0.946925623168055	0.278999178250323	0.000688775180169854	0.0175754412499274
t__SGB15038	12	15	0.00217899988268076	0.00543099906074012	0.978061193953561	0.414873724201263	2.25592965115298	1	1	0.946056214361793	0.7412643292135	0.201858761727818	0.591654493762811
t__SGB1475	26	31	0.843720094579169	1.26794935443244	1.02682195773497	0.57910493420847	1.80749736568681	1	1	0.944959459569438	0.690126915766416	0.170919701557863	0.577980056047588
t__SGB5266_group	20	23	0.00163350010139011	0.00492490123349073	1.06541857255932	0.54965681485508	2.04892451488361	0.877121174276045	1	0.944314114239846	0.647812044862157	0.144923891991403	0.544776328072553
t__SGB15398	30	28	0.0157640978871634	0.00701770062200203	1.324747260935	0.756094905847806	2.32762045550579	0.346106999890578	0.762949832822861	-0.940697601519138	0.48563231215563	0.0527383429392609	0.340032442377119
t__SGB7262	15	9	0.00288800039098015	0.000472300046640033	2.06129606196094	0.83882154901524	5.37848200537791	0.0984190199838047	0.383525742254597	-0.939489738774934	0.979849014827246	0.337654108092353	0.617290548725713
t__SGB9992	19	9	0.0203162977207208	0.00356500180135152	2.62665165806029	1.12339989487144	6.63802748124252	0.0198837129070341	0.138587637877499	-0.939463954129137	0.99095562136813	0.343109919942974	0.617290548725713
t__SGB14963	317	295	0.225610903320905	0.0938322997082985	1.59752792770262	1.29022275560837	1.97922930580155	1.08065582990724e-05	0.000439710095114958	-0.938227336134197	0.157992566968662	2.87769608142696e-09	4.56039100061925e-07
t__SGB6447	10	28	0.00714709951140102	0.0661029129556507	0.428483517020768	0.184290610046224	0.91698214564836	0.020512724799594	0.141985780164546	0.937398415150069	0.905505563230551	0.300565692841865	0.60372178968113
t__SGB14307	65	49	0.157885885128948	0.0780632026235788	1.6888767400198	1.12917381708854	2.53968850403118	0.00806095389424755	0.0760863077604369	-0.93699803832782	0.45370504126661	0.0389027490964486	0.284771129940598
t__SGB6526	12	13	0.0227941023104225	0.0791803027618073	1.13123619703223	0.468341508405156	2.70943239259899	0.840336891220571	1	0.936315886703379	0.91088893766126	0.303990079291675	0.605938187515043
t__SGB23982	2	4	0.00047529990941	0.000119399991690013	0.610556193715189	0.0550964239692876	4.27505502148319	0.696254493354198	0.970565870134024	-0.934661307804825	1.81829057148109	0.607228937940926	0.791500576684038
t__SGB5868	75	90	0.321946852002942	0.154121006666737	1.02163279000419	0.727281199191869	1.43200863739208	0.933914712302945	1	-0.933325282265596	0.400371976491051	0.0197456952354425	0.183642424510349
t__SGB1985	2	3	0.0106418978881204	0.000713300243150007	0.814926276209714	0.0678500741539778	7.13584259346253	1	1	-0.932248325951247	1.990720498866	0.639572253548011	0.813361044922322
t__SGB7256	145	108	0.0098876000839415	0.0066459000435904	1.81936353824027	1.37220347371032	2.41753463143963	1.63735161489881e-05	0.000573263454937247	-0.931368259266801	0.234945859405495	7.36479018677016e-05	0.00303772373320068
t__SGB1795	7	4	0.0608093105054862	0.029799013991767	2.15133639894005	0.544186673872841	10.066099850479	0.2372719414528	0.617677010684664	-0.930751098948487	1.43152165763537	0.515573996836579	0.718103866794484
t__SGB6445	6	12	0.0280061056388912	0.039796896962203	0.608202904403014	0.1862507448425	1.76229264225806	0.351012875140365	0.770896985446857	0.926050211640835	1.15520325715121	0.422764702192459	0.647808915166155
t__SGB14933	42	33	0.00434469938657089	0.0043812995955903	1.59342794513923	0.973141657059791	2.62847267616824	0.0564545475824073	0.282836344044307	-0.925915020634933	0.436842291826759	0.0340428649136992	0.264865804276869
t__SGB105802	14	17	0.0044265995376404	0.00319349965546086	1.00737112570686	0.455982337539019	2.18980567639078	1	1	-0.925821481065049	0.650826793577489	0.154872073359803	0.55298201199233
t__SGB6179	103	186	0.0458288016022673	0.181006486926792	0.618653428406433	0.468880752782501	0.813123852701521	0.000369978472529429	0.00700632189173654	0.92429133467942	0.253730859110807	0.000269686061762586	0.00892334870293568
t__SGB15062	14	13	0.00500409972387037	0.00402749910668086	1.32366157919041	0.572609063383805	3.08183681120514	0.559215735607773	0.887964495805251	-0.923693137642169	0.721537679354319	0.200484259450024	0.591654493762811
t__SGB1845	60	61	0.156361591944411	0.274591145508449	1.22286447962949	0.827754568901172	1.80608639107181	0.295698831355903	0.704390175009987	-0.923487955818672	0.460702933298667	0.0450144535945538	0.308743780804559
t__SGB1950	5	7	0.00466449818998061	0.00198129970928001	0.872744703707546	0.217373243077716	3.21100370536587	1	1	-0.923091150035809	1.19879679189144	0.44129117385503	0.664908482037175
t__SGB65105	8	17	0.00243770018406014	0.0167321017024829	0.570616828131144	0.21175816684306	1.40568253436332	0.22610420553028	0.603545889052901	0.922668815245927	0.860621515095199	0.28367695111019	0.595158028706459
t__SGB14339	7	13	0.0040124992988411	0.0174458020962458	0.655133740403987	0.219990618645969	1.77878813086115	0.498348444342718	0.840051009720482	0.922120893386483	0.909614914936832	0.310702702721953	0.611854701043689
t__SGB54324	10	5	0.00544090027202096	0.00176099995365001	2.4666221854551	0.763671332460048	9.24516547003973	0.117461907216727	0.437586947214711	-0.922092919444288	1.09657168813946	0.400411220272557	0.625331008423583
t__SGB1781	37	36	0.0435904041425575	0.0381335096328942	1.27188329219108	0.771832565803893	2.09772828292116	0.335831582086313	0.746264866171135	-0.92203737352838	0.516784358320369	0.0743940888078443	0.406645021302118
t__SGB96076	10	3	0.000255199968030052	0.000283499907060063	4.11997898558867	1.0551132696726	23.3898493762213	0.0246227494775177	0.162886860251126	-0.920051781622732	1.2270764450155	0.453380144900648	0.673471936998447
t__SGB25416	263	237	0.021930099737635	0.0124039999708117	1.58865652180435	1.27204705535396	1.98526208029592	2.73943572416532e-05	0.000865199250176872	-0.919151639434819	0.14487943985767	2.23508989094512e-10	5.60821305136313e-08
t__SGB21630	2	2	0.00106879989324	9.57999822800186e-05	1.22355153451193	0.0884957361414718	16.9173877103714	1	1	0.917941392876013	2.41006569083922	0.703293656829007	0.850733766781392
t__SGB1507	26	20	0.0037408997973108	0.00343630033968006	1.6133140646057	0.857386837111179	3.07860961209739	0.131929984640311	0.465605236458061	-0.917266334341561	0.535548183678245	0.0867564174683884	0.436667058252334
t__SGB7144	24	19	0.0327611935242236	0.00680969947890004	1.56471865361398	0.813427686312408	3.05062651024899	0.162950794031313	0.529282460440436	-0.916698022125402	0.715634956545626	0.200208566292526	0.591654493762811
t__SGB14843	11	4	0.00953550671658543	0.0108359997169104	3.40030595407798	1.00171218045876	14.7058885465953	0.0351889255947795	0.214048191850265	0.916143502272122	1.36722005951668	0.502808339268965	0.710273845496626
t__SGB63345	15	8	0.00118409993614048	0.00052849995434002	2.32164408538755	0.917280056894092	6.36417635985182	0.0577983973920345	0.287179825985835	-0.916104483437819	0.824637490190551	0.266603724033605	0.591654493762811
t__SGB8026	90	73	0.0350934975138728	0.0113012011480015	1.58642490378816	1.129339337429	2.23428189265488	0.00586424739675275	0.0598550810563476	-0.914077506396265	0.295998670258988	0.00201431484138537	0.0376714409155984
t__SGB33546	26	26	0.00358859942677066	0.00176749980568036	1.23190733806413	0.679913935312278	2.2321684254831	0.48055303451945	0.837837398342828	-0.913336049836177	0.568813306924393	0.10834273093821	0.487623262862409
t__SGB2135	19	17	0.088410188564231	0.328495578664639	1.37737215477638	0.671779945170915	2.84614326930258	0.39744419514018	0.815057116278193	0.912983045909247	0.916504702398467	0.319173618722397	0.617290548725713
t__SGB27808	14	19	0.00193660097563052	0.00264609946283049	0.899170229615441	0.413706076993144	1.90804194336169	0.860238005632162	1	0.912573441832547	0.699800058869182	0.192216936985746	0.591654493762811
t__SGB14223	5	8	0.0049900976621413	0.00291800095519024	0.762769513161378	0.19537993612303	2.65866108080444	0.782133465474882	1	-0.910826324492626	1.15233208758338	0.42928252796288	0.653442554357116
t__SGB9733	5	9	0.0005627003058001	0.00242950014447002	0.677231063713622	0.177427344476745	2.26297213443298	0.594238380162629	0.900026037560199	0.909820598065803	1.18192727215668	0.441432100827736	0.664908482037175
t__SGB15292	17	32	0.0144601011054607	0.162165944722909	0.640788635371748	0.330534053941579	1.20144777149571	0.147344195506129	0.505876137592877	0.905824079213173	0.883223202689262	0.305085312967591	0.607092199127105
t__SGB4314	3	2	0.0324999065640536	0.0890705955870248	1.83756592004245	0.209863328500279	22.0567870057468	0.662504992615776	0.941388642173714	0.905585319268606	1.99323346028022	0.64959148502028	0.818034279128425
t__SGB1878	26	27	0.027315699715962	0.0201143977197013	1.18481483107273	0.657121505341806	2.13282586298298	0.575588774395453	0.899499834758302	-0.905003430209926	0.582787140185755	0.120449781919492	0.509374007527513
t__SGB4158	19	16	0.0195809024399419	0.0126435023074241	1.46522189475493	0.707351756342701	3.07312758646127	0.303482370931407	0.715521442450312	-0.904888715339547	0.67192608274941	0.17807406250381	0.587615394729484
t__SGB15076	107	95	0.0836150009738213	0.0852506185744972	1.44916396983039	1.06466395222591	1.97483054663786	0.014940965864221	0.119013884172406	-0.902400286854817	0.311581964387077	0.00377724721148387	0.0604962306052018
t__SGB14375	16	13	0.00796389913131073	0.00183510006494027	1.51724729638539	0.678706314921094	3.45607766616926	0.346127356903364	0.762949832822861	-0.901983664153183	0.740884044722975	0.223435931698661	0.591654493762811
t__SGB14932	198	181	0.107791903242652	0.0539097006552483	1.47985731582505	1.16309101236554	1.88410446980733	0.00121922820673552	0.0180842173915304	-0.901112846870861	0.191413434843411	2.50554269998204e-06	0.000193677535697064
t__SGB6172	16	28	0.00437580029785051	0.0187283946296139	0.691667615523409	0.346341659722105	1.33661933053277	0.282732515760715	0.683232427733157	0.900643399028768	0.683983095437916	0.187918193279956	0.591654493762811
t__SGB9222	5	2	0.0201662082881745	0.0012023994565603	3.0709288739863	0.500810705344787	32.3440380414919	0.254170262383439	0.638426541085257	-0.89963256178959	1.8613001395838	0.628857488666691	0.807869442903953
t__SGB69175	13	20	0.00308620065390121	0.0120418970565449	0.791039945481958	0.358664639239931	1.68568250509421	0.597095359725754	0.902990521413484	0.897809311893879	0.668839891857331	0.179486374733248	0.589349481266967
t__SGB2073	9	9	0.0163980014647052	0.0328874938016725	1.22592578519919	0.42845704764083	3.50773093733755	0.812479225887384	1	0.896183592813552	1.05898958104107	0.397406100080715	0.622575321198247
t__SGB4658	49	85	0.0498211027291271	0.133620603156014	0.681881395180766	0.461866989753439	0.997734566664002	0.0450284944953361	0.254851122040333	0.893417065265614	0.361838485149291	0.0135451621529519	0.145140509759922
t__SGB4079	28	13	0.00566090099438066	0.00130840023204003	2.70400105558436	1.34240749566146	5.7349663781913	0.00363230947952769	0.0413049979596206	-0.893068423691542	0.652332923393971	0.170987462591619	0.577980056047588
t__SGB14024	2	6	0.000166099931200004	0.000548699900120105	0.406138856535411	0.0399635685175636	2.28075330083723	0.307467298090912	0.717662042288166	0.890898798959017	1.68813768657348	0.597679388487089	0.783462184908413
t__SGB14041	5	7	0.00479059923690013	0.00889589902454165	0.872744703707546	0.217373243077716	3.21100370536587	1	1	0.890694435886764	1.28577492752935	0.488479218328763	0.702770984259666
t__SGB33551	44	50	0.00872059828235264	0.00288709984772037	1.08160885061416	0.694386289275834	1.67980522787557	0.74844895375373	1	-0.890472866969347	0.410318894279424	0.0299919190670028	0.246024281971792
t__SGB14317	62	55	0.235255104044491	0.172678369183283	1.41710717579597	0.953718145292697	2.11017520144795	0.0811144193741692	0.354478253607581	-0.890305570137726	0.418991047162669	0.0335966523407154	0.264287695910042
t__SGB6403	2	4	0.00155020014667	0.0016004994399502	0.610556193715189	0.0550964239692876	4.27505502148319	0.696254493354198	0.970565870134024	0.890079263107863	1.74864342297352	0.610744303047999	0.794020335266634
t__SGB14177	133	117	0.0451980960933616	0.0337428030204634	1.48690768751939	1.12178327005761	1.97287121763683	0.00522747373689341	0.0548429387518678	-0.889468647039452	0.235829929927766	0.000162169716123373	0.0058830483764756
t__SGB71956	25	23	0.00332229967925115	0.0020161996514008	1.34193403510669	0.723289526910494	2.49998221107146	0.376469406250586	0.798274212831348	-0.888135899047291	0.551208714898767	0.107124905058001	0.483587839774576
t__SGB5904	27	47	0.118817816501524	0.297628839721817	0.690248738140307	0.408382002375045	1.14594870095796	0.150479448928689	0.506339838269238	0.887267173030013	0.578631751912195	0.125180203553688	0.515772841288786
t__SGB3926_group	69	65	0.0819579146471721	0.0577333034192252	1.33240972447645	0.919099218751221	1.93341894207567	0.121913684937474	0.45151550473153	-0.887225845537774	0.344411038734095	0.00999313356491038	0.118403040414506
t__SGB14203	7	6	0.00671720426546471	0.0026865991339903	1.43105328986326	0.409599605189691	5.18100500720093	0.58250462727879	0.899499834758302	-0.882934909523954	1.13680451518018	0.43734676992324	0.662066930235734
t__SGB7095	10	10	0.0214390023435921	0.023313696576537	1.22626908691897	0.45503566323394	3.30477377290113	0.65847218987187	0.941388642173714	-0.879352578767752	0.973923273959068	0.366580466816242	0.617290548725713
t__SGB1933	3	2	0.0028599014628607	0.0056526013555802	1.83756592004245	0.209863328500279	22.0567870057468	0.662504992615776	0.941388642173714	0.878863675620616	1.8576400614846	0.636136397827527	0.810925780634498
t__SGB6686_group	3	8	0.000202500023710006	0.000957200041000066	0.456434407755923	0.0776840228648194	1.91115920429115	0.363117873692177	0.778737833110502	0.876591160643089	1.24476003752832	0.481292652835069	0.696717393118458
t__SGB66626	3	10	0.000688999898110101	0.00304139980916	0.364291331189077	0.0641609900358242	1.4223916806922	0.160965627981014	0.527385751741929	0.875934577560053	1.26020815236799	0.487010590444765	0.701621477430234
t__SGB15195	10	9	0.00509260222541172	0.00553809983568	1.36410408608914	0.494945034553529	3.81872789153601	0.643717888866078	0.939067133418488	-0.875863583452972	0.999032649877727	0.380643266166741	0.617290548725713
t__SGB14263	97	76	0.098301698598075	0.0571980961117182	1.65569957730907	1.18886712696022	2.31245549366055	0.0019832780837048	0.0263068295596262	-0.875712314225989	0.294624414180555	0.00295577165007321	0.0499990361706205
t__SGB19822	2	5	4.4399973690021e-05	0.000195500054080015	0.487914797173597	0.0463223621714367	2.99168099593106	0.468445363369847	0.831166169184802	0.87518863480848	1.59791996081625	0.583894528793982	0.772315701774274
t__SGB4271	2	3	0.00117580004388	0.0052391980437409	0.814926276209714	0.0678500741539778	7.13584259346253	1	1	0.874582316323522	1.90214177483184	0.645668263822861	0.816851740491863
t__SGB14297	4	9	0.0099497004222102	0.0123659983036909	0.541047436135382	0.121201642969809	1.94913501140713	0.404665359885908	0.815057116278193	0.874034228612041	1.24093424241604	0.481223768827686	0.696717393118458
t__SGB4651	82	179	0.0714705073018242	0.241889823110394	0.498974527228422	0.370438348010762	0.668039765321202	1.03772072305726e-06	6.24915419425084e-05	0.873810903358886	0.270402111797656	0.00123131999963988	0.0268659747747513
t__SGB1617	61	46	0.871220422352237	0.860809813120798	1.68374206818217	1.11180523103686	2.56455744050061	0.0114279284608003	0.097477316134475	-0.872918624842331	0.732267533050672	0.233231407425744	0.591654493762811
t__SGB9228	71	76	1.19323016505216	0.705914462633425	1.15942882791878	0.81171070279203	1.65461797796638	0.432010595678537	0.815057116278193	-0.872804981246792	0.433394624593482	0.0440220818060018	0.306121220133652
t__SGB14955	6	6	0.00281199890947021	0.00593259970886052	1.22490210197996	0.325820562798757	4.60502091631109	0.776597699021581	1	-0.869236964797982	1.29050123797173	0.500587665513954	0.709899750268153
t__SGB2325	319	294	0.409414402820376	0.254866195555421	1.62549658003233	1.31269556915549	2.01397125369351	5.1277018136129e-06	0.000230440450161021	-0.86898037181874	0.147991162006915	4.30985536148398e-09	6.17951166353727e-07
